CatID, ArrRow, ArrCol, PartRow, PartCol, DataFlowID,
560, 64, 8, 4, 64, 2,
561, 128, 4, 4, 64, 0,
562, 128, 4, 4, 64, 1,
563, 128, 4, 4, 64, 2,
564, 4, 128, 8, 32, 0,
565, 4, 128, 8, 32, 1,
566, 4, 128, 8, 32, 2,
567, 8, 64, 8, 32, 0,
568, 8, 64, 8, 32, 1,
569, 8, 64, 8, 32, 2,
570, 16, 32, 8, 32, 0,
571, 16, 32, 8, 32, 1,
572, 16, 32, 8, 32, 2,
573, 32, 16, 8, 32, 0,
574, 32, 16, 8, 32, 1,
575, 32, 16, 8, 32, 2,
576, 64, 8, 8, 32, 0,
577, 64, 8, 8, 32, 1,
578, 64, 8, 8, 32, 2,
579, 128, 4, 8, 32, 0,
580, 128, 4, 8, 32, 1,
581, 128, 4, 8, 32, 2,
582, 4, 128, 16, 16, 0,
583, 4, 128, 16, 16, 1,
584, 4, 128, 16, 16, 2,
585, 8, 64, 16, 16, 0,
586, 8, 64, 16, 16, 1,
587, 8, 64, 16, 16, 2,
588, 16, 32, 16, 16, 0,
589, 16, 32, 16, 16, 1,
590, 16, 32, 16, 16, 2,
591, 32, 16, 16, 16, 0,
592, 32, 16, 16, 16, 1,
593, 32, 16, 16, 16, 2,
594, 64, 8, 16, 16, 0,
595, 64, 8, 16, 16, 1,
596, 64, 8, 16, 16, 2,
597, 128, 4, 16, 16, 0,
598, 128, 4, 16, 16, 1,
599, 128, 4, 16, 16, 2,
600, 4, 128, 32, 8, 0,
601, 4, 128, 32, 8, 1,
602, 4, 128, 32, 8, 2,
603, 8, 64, 32, 8, 0,
604, 8, 64, 32, 8, 1,
605, 8, 64, 32, 8, 2,
606, 16, 32, 32, 8, 0,
607, 16, 32, 32, 8, 1,
608, 16, 32, 32, 8, 2,
609, 32, 16, 32, 8, 0,
610, 32, 16, 32, 8, 1,
611, 32, 16, 32, 8, 2,
612, 64, 8, 32, 8, 0,
613, 64, 8, 32, 8, 1,
614, 64, 8, 32, 8, 2,
615, 128, 4, 32, 8, 0,
616, 128, 4, 32, 8, 1,
617, 128, 4, 32, 8, 2,
618, 4, 128, 64, 4, 0,
619, 4, 128, 64, 4, 1,
620, 4, 128, 64, 4, 2,
621, 8, 64, 64, 4, 0,
622, 8, 64, 64, 4, 1,
623, 8, 64, 64, 4, 2,
624, 16, 32, 64, 4, 0,
625, 16, 32, 64, 4, 1,
626, 16, 32, 64, 4, 2,
627, 32, 16, 64, 4, 0,
628, 32, 16, 64, 4, 1,
629, 32, 16, 64, 4, 2,
630, 64, 8, 64, 4, 0,
631, 64, 8, 64, 4, 1,
632, 64, 8, 64, 4, 2,
633, 128, 4, 64, 4, 0,
634, 128, 4, 64, 4, 1,
635, 128, 4, 64, 4, 2,
636, 4, 128, 128, 2, 0,
637, 4, 128, 128, 2, 1,
638, 4, 128, 128, 2, 2,
639, 8, 64, 128, 2, 0,
640, 8, 64, 128, 2, 1,
641, 8, 64, 128, 2, 2,
642, 16, 32, 128, 2, 0,
643, 16, 32, 128, 2, 1,
644, 16, 32, 128, 2, 2,
645, 32, 16, 128, 2, 0,
646, 32, 16, 128, 2, 1,
647, 32, 16, 128, 2, 2,
648, 64, 8, 128, 2, 0,
649, 64, 8, 128, 2, 1,
650, 64, 8, 128, 2, 2,
651, 128, 4, 128, 2, 0,
652, 128, 4, 128, 2, 1,
653, 128, 4, 128, 2, 2,
654, 4, 128, 256, 1, 0,
655, 4, 128, 256, 1, 1,
656, 4, 128, 256, 1, 2,
657, 8, 64, 256, 1, 0,
658, 8, 64, 256, 1, 1,
659, 8, 64, 256, 1, 2,
660, 16, 32, 256, 1, 0,
661, 16, 32, 256, 1, 1,
662, 16, 32, 256, 1, 2,
663, 32, 16, 256, 1, 0,
664, 32, 16, 256, 1, 1,
665, 32, 16, 256, 1, 2,
666, 64, 8, 256, 1, 0,
667, 64, 8, 256, 1, 1,
668, 64, 8, 256, 1, 2,
669, 128, 4, 256, 1, 0,
670, 128, 4, 256, 1, 1,
671, 128, 4, 256, 1, 2,
672, 4, 256, 1, 128, 0,
673, 4, 256, 1, 128, 1,
674, 4, 256, 1, 128, 2,
675, 8, 128, 1, 128, 0,
676, 8, 128, 1, 128, 1,
677, 8, 128, 1, 128, 2,
678, 16, 64, 1, 128, 0,
679, 16, 64, 1, 128, 1,
680, 16, 64, 1, 128, 2,
681, 32, 32, 1, 128, 0,
682, 32, 32, 1, 128, 1,
683, 32, 32, 1, 128, 2,
684, 64, 16, 1, 128, 0,
685, 64, 16, 1, 128, 1,
686, 64, 16, 1, 128, 2,
687, 128, 8, 1, 128, 0,
688, 128, 8, 1, 128, 1,
689, 128, 8, 1, 128, 2,
690, 256, 4, 1, 128, 0,
691, 256, 4, 1, 128, 1,
692, 256, 4, 1, 128, 2,
693, 4, 256, 2, 64, 0,
694, 4, 256, 2, 64, 1,
695, 4, 256, 2, 64, 2,
696, 8, 128, 2, 64, 0,
697, 8, 128, 2, 64, 1,
698, 8, 128, 2, 64, 2,
699, 16, 64, 2, 64, 0,
700, 16, 64, 2, 64, 1,
701, 16, 64, 2, 64, 2,
702, 32, 32, 2, 64, 0,
703, 32, 32, 2, 64, 1,
704, 32, 32, 2, 64, 2,
705, 64, 16, 2, 64, 0,
706, 64, 16, 2, 64, 1,
707, 64, 16, 2, 64, 2,
708, 128, 8, 2, 64, 0,
709, 128, 8, 2, 64, 1,
710, 128, 8, 2, 64, 2,
711, 256, 4, 2, 64, 0,
712, 256, 4, 2, 64, 1,
713, 256, 4, 2, 64, 2,
714, 4, 256, 4, 32, 0,
715, 4, 256, 4, 32, 1,
716, 4, 256, 4, 32, 2,
717, 8, 128, 4, 32, 0,
718, 8, 128, 4, 32, 1,
719, 8, 128, 4, 32, 2,
720, 16, 64, 4, 32, 0,
721, 16, 64, 4, 32, 1,
722, 16, 64, 4, 32, 2,
723, 32, 32, 4, 32, 0,
724, 32, 32, 4, 32, 1,
725, 32, 32, 4, 32, 2,
726, 64, 16, 4, 32, 0,
